616994084_1,Taj_NEG_20_1,"for travellers , never travel without booking a rountrip taxi from your destination or hotel .",September,2018,September,2018,DrJigneshOrtho,India,Asia,female,1,1,male,9
616994084_2,Taj_NEG_20_2,If you want to explore on your own like self wondering this city private transport is not cooperative .,September,2018,September,2018,DrJigneshOrtho,India,Asia,female,1,1,male,9
616994084_3,Taj_NEG_20_3,"I was accompanied with 75 yr male , for just a 4 hour accidental trip to Agra .",September,2018,September,2018,DrJigneshOrtho,India,Asia,female,1,1,male,9
616994084_4,Taj_NEG_20_4,After bargain Rickshawala never take you to desired gate of TAJ from where senior citizen has to walk minimun .,September,2018,September,2018,DrJigneshOrtho,India,Asia,female,1,1,male,9
616994084_5,Taj_NEG_20_5,Even Goverment appointed electric battery operataed vehicles are more interested in toggling passengers wait till they kill time for gossips .,September,2018,September,2018,DrJigneshOrtho,India,Asia,female,1,1,male,9
616994084_6,Taj_NEG_20_6,"Inspite of dropping at parking lot , these Govt electric cars drop customers at BAR & restaurant for their incentive-share from hotel owner .",September,2018,September,2018,DrJigneshOrtho,India,Asia,female,1,1,male,9
616994084_7,Taj_NEG_20_7,"Even in city if you go to places and the Auto wala feels that he has mistakenly told less fare-then he argues that i told fare per person basis so give me - fare x 3 per person , like 50 x 3 or 100 x3 !",September,2018,September,2018,DrJigneshOrtho,India,Asia,female,1,1,male,9
616994084_8,Taj_NEG_20_8,", For good memories , take a car from delhi for a day or two via some good travel app , and enjoy world Heritage TAJ .",September,2018,September,2018,DrJigneshOrtho,India,Asia,female,3,1,male,9
237354874_1,Taj_NEG_177_1,"Well , to begin with , the Taj Mahal monumnet itself is really beautiful .",October,2014,November,2014,Mahendra K,India,Asia,male,3,1,male,9
237354874_2,Taj_NEG_177_2,To add to that we reached Taj Mahal on a hot sunny day at 1 pm .,October,2014,November,2014,Mahendra K,India,Asia,male,2,0,male,9
237354874_3,Taj_NEG_177_3,"Despite being a weekday , there was big & uncontrollable crowd .",October,2014,November,2014,Mahendra K,India,Asia,male,1,1,male,9
237354874_4,Taj_NEG_177_4,Everyone was very busy in taking photographs ( instead of admiring Taj's beauty ) .,October,2014,November,2014,Mahendra K,India,Asia,male,1,1,male,9
237354874_5,Taj_NEG_177_5,I was expecting Taj Mahal to be a quiet place but I was utterly disappointed .,October,2014,November,2014,Mahendra K,India,Asia,male,1,1,male,9
237354874_6,Taj_NEG_177_6,The security is tight there but very little thought is given to tourist management .,October,2014,November,2014,Mahendra K,India,Asia,male,2,0,male,9
237354874_7,Taj_NEG_177_7,"For example , no thought is given to put some drinking water booths in the big ground which in front of Taj Mahal .",October,2014,November,2014,Mahendra K,India,Asia,male,1,1,male,9
237354874_8,Taj_NEG_177_8,No effort is made to shield the tourists from scortching sun .,October,2014,November,2014,Mahendra K,India,Asia,male,1,1,male,9
237354874_9,Taj_NEG_177_9,"Overall , I felt it was waste of time & money travelling all the way from Delhi to visit Taj Mahal .",October,2014,November,2014,Mahendra K,India,Asia,male,2,0,male,9
195862308_1,Taj_NEG_188_1,"510 ( for Indian , per person ) to see Taj Mahal at night .",February,2014,March,2014,AmitBhattacharjee,India,Asia,female,1,1,male,8
195862308_2,Taj_NEG_188_2,The army personals also upset to take you there at night .,February,2014,March,2014,AmitBhattacharjee,India,Asia,female,3,1,male,8
