660586515_1,MachuPicchu_NEG_4_1,"first , the road to this tourist attraction is not easy , we went to ollyantaytambo by taxi ( and the shortest road that took our driver was closed and then from there to aguas calientas by train .",March,2019,March,2019,Katherina K,Switzerland,Europe,female,1,1,female,4
660586515_2,MachuPicchu_NEG_4_2,"the train is fueled by disel , it is also very hot in the train when the sun shines through the panorama roof .",March,2019,March,2019,Katherina K,Switzerland,Europe,female,3,1,female,4
660586515_3,MachuPicchu_NEG_4_3,"second , we spent the night at the hotel and went to machu picchu by bus at 8 a.m. the busdrivers drive not so carefully , the road is curvy , it was raining all the time , foggy and too many tourists .",March,2019,March,2019,Katherina K,Switzerland,Europe,female,0,2,female,4
660586515_4,MachuPicchu_NEG_4_4,"you can not just walk and explore this place , you need to wait for other groups .",March,2019,March,2019,Katherina K,Switzerland,Europe,female,1,1,female,4
660586515_5,MachuPicchu_NEG_4_5,"there were no locals , no alpacas with which you can take a picture , I suppose even they do not work on rainy days .",March,2019,March,2019,Katherina K,Switzerland,Europe,female,1,1,female,4
660586515_6,MachuPicchu_NEG_4_6,the machu picchu itself is a small archaelogical site and looks at the picture much better than in the reality .,March,2019,March,2019,Katherina K,Switzerland,Europe,female,1,1,female,4
660586515_7,MachuPicchu_NEG_4_7,after visiting machu picchu we went to cusco by train and bus ( no wc in the bus ) .,March,2019,March,2019,Katherina K,Switzerland,Europe,female,1,1,female,4
660586515_8,MachuPicchu_NEG_4_8,"the train was late , so the busdriver drove too fast .",March,2019,March,2019,Katherina K,Switzerland,Europe,female,1,1,female,4
660586515_9,MachuPicchu_NEG_4_9,"the boarding everywhere was full of chaos , you need to ask in spanish where is your boarding gate and etc nothing is written anywhere .",March,2019,March,2019,Katherina K,Switzerland,Europe,female,1,1,female,4
660586515_10,MachuPicchu_NEG_4_10,"in general I was very disappointed , this small site is only worth to visite if you are interested in ancient cultures and ready to wait for your turn to have a look at all those ruines .",March,2019,March,2019,Katherina K,Switzerland,Europe,female,1,1,female,4
611201195_1,MachuPicchu_NEG_11_1,My first advice for you would be to think twice if seeing this is really worth a full day commitment of your time ( minimum ) and 200 USD + investment per person .,August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_2,MachuPicchu_NEG_11_2,Personally after visiting in August 2018 I have strongly mixed feelings as it becomes really overcrowded with tourists to a point this is really getting super annoying .,August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_3,MachuPicchu_NEG_11_3,To my opinion there are lots of underrated and very affordable places to visit in Perou apart from Macchu Picchu ( try salineras de Maras for instance ) .,August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_4,MachuPicchu_NEG_11_4,"If you still decide to go , some tips you may find useful as there is not a lot of info online sometimes - - Getting there is super expensive .",August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_5,MachuPicchu_NEG_11_5,"However from Cusco or Urubamba taxi could be even more expensive and slower Entry ticket to Machu Picchu should be bought online at least 24h before getting there , for about 70 USD .",August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_6,MachuPicchu_NEG_11_6,"After that you can not buy online anymore , you will not be able to buy at night for the next day .",August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_7,MachuPicchu_NEG_11_7,However on the same day you can buy directly a ticket at the centro cultural in Aguas Calientes ( train terminus ) .,August,2018,August,2018,Sylvain M,Switzerland,Europe,male,2,0,male,63
611201195_8,MachuPicchu_NEG_11_8,"This center only opens at 10am in the morning , and prepare also to queue here ( we arrived at 9h30 and still queued for 1h Ticket seemed slightly less expensive ( we paid 152 sols per ticket , about 47USD ) .",August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_9,MachuPicchu_NEG_11_9,But you need to pay CASH and in SOLES so be prepared .,August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_10,MachuPicchu_NEG_11_10,"- After spending on the train and the entry ticket , you will have to pay for the bus to get from Aguas Calientes to Machu Picchu entry .",August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_11,MachuPicchu_NEG_11_11,"It will cost you 12 USD to go up and as much to go down If you feel sporty and like physical challenge , you can go up from Aguas Calientes by foot ( about 2h However do not expect fancy landscape or exciting walk into the jungle .",August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_12,MachuPicchu_NEG_11_12,"It is just stairs up to the top , and you will cross the path of a lot of tourists that go down .",August,2018,August,2018,Sylvain M,Switzerland,Europe,male,3,1,male,63
611201195_13,MachuPicchu_NEG_11_13,"So do not expect to see animals either , it is just to crowded a path ) .",August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_14,MachuPicchu_NEG_11_14,"We went up by foot , this was super tiring and I did not take any pictures .",August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_15,MachuPicchu_NEG_11_15,And then you do not have energy left to visit Machu Picchu .,August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_16,MachuPicchu_NEG_11_16,"With a second thought , I would have gone up by bus , and eventually go down by foot if you want to save money .",August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_17,MachuPicchu_NEG_11_17,"Once again , the site ie great but really ruined by the abusive tourism today .",August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_18,MachuPicchu_NEG_11_18,Too many entries are delivered every day at prices that are really shocking .,August,2018,August,2018,Sylvain M,Switzerland,Europe,male,2,0,male,63
611201195_19,MachuPicchu_NEG_11_19,And now you can not visit freely anymore but have to follow a determined path in the city that makes the site even more crowded .,August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
611201195_20,MachuPicchu_NEG_11_20,"Machu Picchu may be on your to do list , but you might be disappointed at the end .",August,2018,August,2018,Sylvain M,Switzerland,Europe,male,1,1,male,63
524486733_1,MachuPicchu_NEG_20_1,"We walked the Inka Trail through the Sun Gate to get there - the trail is not for those who fear heights and you need to be reasonably fit too , but very enjoyable .",August,2017,September,2017,CatharineTE,United Kingdom,Europe,female,1,1,female,43
524486733_2,MachuPicchu_NEG_20_2,However the whole experience was marred for us by the drive down from Macchu Picchu to Aguas Caliented on the Hiram Bingham road .,August,2017,September,2017,CatharineTE,United Kingdom,Europe,female,2,0,female,43
524486733_3,MachuPicchu_NEG_20_3,it is a pretty good road with a gravel surface and many tight hairpins on a very steep hill .,August,2017,September,2017,CatharineTE,United Kingdom,Europe,female,3,1,female,43
524486733_4,MachuPicchu_NEG_20_4,"The driver , with a packed bus , took it very fast indeed .",August,2017,September,2017,CatharineTE,United Kingdom,Europe,female,4,2,female,43
524486733_5,MachuPicchu_NEG_20_5,So fast that the back of the bus was swinging out of control and over the edge on the hairpins .,August,2017,September,2017,CatharineTE,United Kingdom,Europe,female,1,1,female,43
524486733_6,MachuPicchu_NEG_20_6,"There was no need to rush , and indeed he did not when in the town .",August,2017,September,2017,CatharineTE,United Kingdom,Europe,female,1,1,female,43
524486733_7,MachuPicchu_NEG_20_7,You can not choose your bus - the queues are long and you are directed onto the next available .,August,2017,September,2017,CatharineTE,United Kingdom,Europe,female,1,1,female,43
524486733_8,MachuPicchu_NEG_20_8,"But even if we had chosen , we would never have spotted that the middle aged driver was going to put our lives at risk for no reason .",August,2017,September,2017,CatharineTE,United Kingdom,Europe,female,1,1,female,43
257548653_1,MachuPicchu_NEG_56_1,I can not begin to describe how disappointed I was with this place .,June,2014,March,2015,Benoit45,Peru,South America,male,1,1,male,50
