678546174_1,Itza_NEG_12_1,"We paid $ 740.00 US dollars for an exclusive , Chichen Itza all inclusive Private Tour booked through the concierge ( Lucia ) at our Finest Resort on Playa Mujeres .",May,2019,June,2019,bridget b,Spain,Europe,male,1,1,female,6
678546174_2,Itza_NEG_12_2,"We were a party of four adults ( my husband , myself and our two adult daughters , one of whom had a birthday on our planned excursion date ) who have traveled extensively and made it specifically known to the concierge that we had previously been to this World Unesco Site and had read and studied the Mayan culture , we needed a guide who had an equal or superior knowledge to our own .",May,2019,June,2019,bridget b,Spain,Europe,male,1,1,female,6
678546174_3,Itza_NEG_12_3,Things started out badly when 24 hours after booking the tour we received a call from Lucia telling us it would be $ 30 more than the advertised amount in the catalogue .,May,2019,June,2019,bridget b,Spain,Europe,male,1,1,female,6
678546174_4,Itza_NEG_12_4,"Our driver , Homero picked us up at the hotel at the agreed time .",May,2019,June,2019,bridget b,Spain,Europe,male,1,1,female,6
678546174_5,Itza_NEG_12_5,"As we drove our way out of the city it was clear Homero was in no mood to talk , or even provide information about our trip .",May,2019,June,2019,bridget b,Spain,Europe,male,1,1,female,6
678546174_6,Itza_NEG_12_6,"My husband and I made every attempt to engage this man in conversation , but he gave only short sentence responses and at times , and always speaking in a low voice , one word answers .",May,2019,June,2019,bridget b,Spain,Europe,male,1,1,female,6
678546174_7,Itza_NEG_12_7,"I should mention that we are completely bi-lingual and booked the tour in Spanish , so there was no problem concerning translation .",May,2019,June,2019,bridget b,Spain,Europe,male,1,1,female,6
678546174_8,Itza_NEG_12_8,"About 15 minutes into the drive Homero tells us he needs to stop for ice , and proceeds to enter the gas station store to get himself a coffee and buy ice for the cooler which contained water and drinks for our excursion .",May,2019,June,2019,bridget b,Spain,Europe,male,1,1,female,6
678546174_9,Itza_NEG_12_9,Please note that this is not on the scheduled tour and took time away from our trip .,May,2019,June,2019,bridget b,Spain,Europe,male,1,1,female,6
678546174_10,Itza_NEG_12_10,At this point I asked him who our tour guide would be once we arrived to Chichen Itza .,May,2019,June,2019,bridget b,Spain,Europe,male,1,1,female,6
678546174_11,Itza_NEG_12_11,Imagine our shock and horror when he told us it was him !,May,2019,June,2019,bridget b,Spain,Europe,male,2,0,female,6
678546174_12,Itza_NEG_12_12,"I must mention here that Homero is a good driver , but is definitely NOT a worthy tour guide .",May,2019,June,2019,bridget b,Spain,Europe,male,3,1,female,6
678546174_13,Itza_NEG_12_13,"He only spoke when asked , and the tour consisted of a few laminated pictures as he explained his take on the Mayan culture .",May,2019,June,2019,bridget b,Spain,Europe,male,1,1,female,6
678546174_14,Itza_NEG_12_14,"Homero's personal views were at times , bordering on xenophobic , and his knowledge was rudimentary at best .",May,2019,June,2019,bridget b,Spain,Europe,male,1,1,female,6
678546174_15,Itza_NEG_12_15,"Homero seemed to know just about everyone at the site , and when leaving several other drivers were laughing at us and telling him to smile .",May,2019,June,2019,bridget b,Spain,Europe,male,1,1,female,6
678546174_16,Itza_NEG_12_16,I ddi not spend over $ 700 to be mocked and belittled by a representative of a supposedly exclusive tour agency .,May,2019,June,2019,bridget b,Spain,Europe,male,1,1,female,6
678546174_17,Itza_NEG_12_17,"Our tour also consisted of lunch at a local restaurant , a visit to swim in a Cenote , and finally time in Valladolid .",May,2019,June,2019,bridget b,Spain,Europe,male,0,2,female,6
678546174_18,Itza_NEG_12_18,"When we arrived to Valladolid Homero pointed out the main square and the church from the van , and then said we would be leaving !",May,2019,June,2019,bridget b,Spain,Europe,male,3,1,female,6
